Datum;Fachbedeutung;RAS-Verm;Bezeichnung;Symbolart;Landescode;Ebene;Bemerkung
25.09.2012;71012-1090;;Regenerationszone;Flaeche;0;1030
25.09.2012;71012-9997;;Attribut trifft nicht zu;Linie;0;1030
25.09.2012;71012-9997;;Attribut trifft nicht zu;Flaeche;0;1030
25.09.2012;72001-0000;;Bodenschaetzung;Linie;0;1030
25.09.2012;72001-0000;;Bodenschaetzung;Flaeche;0;1030
25.09.2012;72001-1100;;Sand;Linie;0;1030
25.09.2012;72001-1100;;Sand;Flaeche;0;1030
25.09.2012;72001-1200;;Anlehmiger Sand (Sl);Linie;0;1030
25.09.2012;72001-1200;;Anlehmiger Sand (Sl);Flaeche;0;1030
25.09.2012;72001-2100;;Lehmiger Sand (lS);Linie;0;1030
25.09.2012;72001-2100;;Lehmiger Sand (lS);Flaeche;0;1030
25.09.2012;72001-2200;;Stark lehmiger Sand (SL);Linie;0;1030
25.09.2012;72001-2200;;Stark lehmiger Sand (SL);Flaeche;0;1030
25.09.2012;72001-3100;;Lehm (L);Linie;0;1030
25.09.2012;72001-3100;;Lehm (L);Flaeche;0;1030
25.09.2012;72001-3200;;Sandiger Lehm (sL);Linie;0;1030
25.09.2012;72001-3200;;Sandiger Lehm (sL);Flaeche;0;1030
25.09.2012;72001-4100;;Ton (T);Linie;0;1030
25.09.2012;72001-4100;;Ton (T);Flaeche;0;1030
25.09.2012;72001-4200;;Schwerer Lehm (LT);Linie;0;1030
25.09.2012;72001-4200;;Schwerer Lehm (LT);Flaeche;0;1030
25.09.2012;72001-5000;;Moor (Mo);Linie;0;1030
25.09.2012;72001-5000;;Moor (Mo);Flaeche;0;1030
25.09.2012;72001-6100;;Sand, Moor (SMo);Linie;0;1030
25.09.2012;72001-6100;;Sand, Moor (SMo);Flaeche;0;1030
25.09.2012;72001-6120;;Lehmiger Sand, Moor (lSMo);Linie;0;1030
25.09.2012;72001-6120;;Lehmiger Sand, Moor (lSMo);Flaeche;0;1030
25.09.2012;72001-6130;;Lehm, Moor (LMo);Linie;0;1030
25.09.2012;72001-6130;;Lehm, Moor (LMo);Flaeche;0;1030
25.09.2012;72001-6140;;Ton, Moor (TMo);Linie;0;1030
25.09.2012;72001-6140;;Ton, Moor (TMo);Flaeche;0;1030
25.09.2012;72001-6210;;Moor,Sand (MoS);Linie;0;1030
25.09.2012;72001-6210;;Moor,Sand (MoS);Flaeche;0;1030
25.09.2012;72001-6220;;Moor, Lehmiger Sand (MolS);Linie;0;1030
25.09.2012;72001-6220;;Moor, Lehmiger Sand (MolS);Flaeche;0;1030
25.09.2012;72001-6230;;Moor, Lehm (MoL);Linie;0;1030
25.09.2012;72001-6230;;Moor, Lehm (MoL);Flaeche;0;1030
25.09.2012;72001-6240;;Moor, Ton (MoT);Linie;0;1030
25.09.2012;72001-6240;;Moor, Ton (MoT);Flaeche;0;1030
25.09.2012;72001-7110;;Sand auf sandigem Lehm (S/sL);Linie;0;1030
25.09.2012;72001-7110;;Sand auf sandigem Lehm (S/sL);Flaeche;0;1030
25.09.2012;72001-7120;;Sand auf Lehm (S/L);Linie;0;1030
25.09.2012;72001-7120;;Sand auf Lehm (S/L);Flaeche;0;1030
25.09.2012;72001-7130;;Sand auf schwerem Lehm (S/LT);Linie;0;1030
25.09.2012;72001-7130;;Sand auf schwerem Lehm (S/LT);Flaeche;0;1030
25.09.2012;72001-7140;;Sand auf Ton (S/T);Linie;0;1030
25.09.2012;72001-7140;;Sand auf Ton (S/T);Flaeche;0;1030
25.09.2012;72001-7210;;Anlehmiger Sand auf Lehm (Sl/L);Linie;0;1030
25.09.2012;72001-7210;;Anlehmiger Sand auf Lehm (Sl/L);Flaeche;0;1030
25.09.2012;72001-7220;;Anlehmiger Sand auf schwerem Lehm (Sl/LT);Linie;0;1030
25.09.2012;72001-7220;;Anlehmiger Sand auf schwerem Lehm (Sl/LT);Flaeche;0;1030
25.09.2012;72001-7230;;Anlehmiger Sand auf Ton (Sl/T);Linie;0;1030
25.09.2012;72001-7230;;Anlehmiger Sand auf Ton (Sl/T);Flaeche;0;1030
25.09.2012;72001-7310;;Lehmiger Sand auf schwerem Lehm (lS/LT);Linie;0;1030
25.09.2012;72001-7310;;Lehmiger Sand auf schwerem Lehm (lS/LT);Flaeche;0;1030
25.09.2012;72001-7320;;Lehmiger Sand auf Ton (lS/T);Linie;0;1030
25.09.2012;72001-7320;;Lehmiger Sand auf Ton (lS/T);Flaeche;0;1030
25.09.2012;72001-7400;;Stark lehmiger Sand auf Ton (SL/T);Linie;0;1030
25.09.2012;72001-7400;;Stark lehmiger Sand auf Ton (SL/T);Flaeche;0;1030
25.09.2012;72001-7510;;Ton auf stark lehmigen Sand (T/SL);Linie;0;1030
25.09.2012;72001-7510;;Ton auf stark lehmigen Sand (T/SL);Flaeche;0;1030
25.09.2012;72001-7520;;Ton auf lehmigen Sand (T/lS);Linie;0;1030
25.09.2012;72001-7520;;Ton auf lehmigen Sand (T/lS);Flaeche;0;1030
25.09.2012;72001-7530;;Ton auf anlehmigen Sand (T/Sl);Linie;0;1030
25.09.2012;72001-7530;;Ton auf anlehmigen Sand (T/Sl);Flaeche;0;1030
25.09.2012;72001-7540;;Ton auf Sand (T/S);Linie;0;1030
25.09.2012;72001-7540;;Ton auf Sand (T/S);Flaeche;0;1030
25.09.2012;72001-7610;;Schwerer Lehm auf lehmigen Sand (LT/lS);Linie;0;1030
25.09.2012;72001-7610;;Schwerer Lehm auf lehmigen Sand (LT/lS);Flaeche;0;1030
25.09.2012;72001-7620;;Schwerer Lehm auf anlehmigen Sand (LT/Sl);Linie;0;1030
25.09.2012;72001-7620;;Schwerer Lehm auf anlehmigen Sand (LT/Sl);Flaeche;0;1030
25.09.2012;72001-7630;;Schwerer Lehm auf Sand (LT/S);Linie;0;1030
25.09.2012;72001-7630;;Schwerer Lehm auf Sand (LT/S);Flaeche;0;1030
25.09.2012;72001-7710;;Lehm auf anlehmigen Sand (L/Sl);Linie;0;1030
25.09.2012;72001-7710;;Lehm auf anlehmigen Sand (L/Sl);Flaeche;0;1030
25.09.2012;72001-7720;;Lehm auf Sand (L/S);Linie;0;1030
25.09.2012;72001-7720;;Lehm auf Sand (L/S);Flaeche;0;1030
25.09.2012;72001-7800;;Sandiger Lehm auf Sand (sL/S);Linie;0;1030
25.09.2012;72001-7800;;Sandiger Lehm auf Sand (sL/S);Flaeche;0;1030
25.09.2012;72001-8110;;Sand auf Moor (S/Mo);Linie;0;1030
25.09.2012;72001-8110;;Sand auf Moor (S/Mo);Flaeche;0;1030
25.09.2012;72001-8120;;Lehmiger Sand auf Moor (lS/Mo);Linie;0;1030
25.09.2012;72001-8120;;Lehmiger Sand auf Moor (lS/Mo);Flaeche;0;1030
25.09.2012;72001-8130;;Lehm auf Moor (L/Mo);Linie;0;1030
25.09.2012;72001-8130;;Lehm auf Moor (L/Mo);Flaeche;0;1030
25.09.2012;72001-8140;;Ton auf Moor (T/Mo);Linie;0;1030
25.09.2012;72001-8140;;Ton auf Moor (T/Mo);Flaeche;0;1030
25.09.2012;72001-8210;;Moor auf Sand (Mo/S);Linie;0;1030
25.09.2012;72001-8210;;Moor auf Sand (Mo/S);Flaeche;0;1030
25.09.2012;72001-8220;;Moor auf lehmigen Sand (Mo/lS);Linie;0;1030
25.09.2012;72001-8220;;Moor auf lehmigen Sand (Mo/lS);Flaeche;0;1030
25.09.2012;72001-8230;;Moor auf Lehm (Mo/L);Linie;0;1030
25.09.2012;72001-8230;;Moor auf Lehm (Mo/L);Flaeche;0;1030
25.09.2012;72001-8240;;Moor auf Ton (Mo/T);Linie;0;1030
25.09.2012;72001-8240;;Moor auf Ton (Mo/T);Flaeche;0;1030
25.09.2012;72001-9120;;Bodenwechsel vom Lehm zu Moor (L+Mo);Linie;0;1030
25.09.2012;72001-9120;;Bodenwechsel vom Lehm zu Moor (L+Mo);Flaeche;0;1030
25.09.2012;72001-9130;;Lehmiger Sand mit starkem Steingehalt (lSg);Linie;0;1030
25.09.2012;72001-9130;;Lehmiger Sand mit starkem Steingehalt (lSg);Flaeche;0;1030
25.09.2012;72001-9140;;Lehm mit starkem Steingehalt (Lg);Linie;0;1030
25.09.2012;72001-9140;;Lehm mit starkem Steingehalt (Lg);Flaeche;0;1030
25.09.2012;72001-9150;;lehmiger Sand mit Steinen und Bloecken (lS+St);Linie;0;1030
25.09.2012;72001-9150;;lehmiger Sand mit Steinen und Blöcken (lS+St);Flaeche;0;1030
25.09.2012;72001-9160;;Lehm mit Steinen und Bloecken L+St);Linie;0;1030
25.09.2012;72001-9160;;Lehm mit Steinen und Bloecken L+St);Flaeche;0;1030
25.09.2012;72001-9170;;Steine und Bloecke mit lehmigem Sand (St+lS);Linie;0;1030
25.09.2012;72001-9170;;Steine und Bloecke mit lehmigem Sand (St+lS);Flaeche;0;1030
25.09.2012;72001-9180;;Steine und Boecke mit Lehm (St+L);Linie;0;1030
25.09.2012;72001-9180;;Steine und Bloecke mit Lehm (St+L);Flaeche;0;1030
25.09.2012;72001-9190;;lehmiger Sand mit Felsen (lS+Fe);Linie;0;1030
25.09.2012;72001-9190;;lehmiger Sand mit Felsen (lS+Fe);Flaeche;0;1030
25.09.2012;72001-9200;;Lehm mit Felsen (L+Fe);Linie;0;1030
25.09.2012;72001-9200;;Lehm mit Felsen (L+Fe);Flaeche;0;1030
25.09.2012;72001-9210;;Felsen mit lehmigem Sand (Fe+lS);Linie;0;1030
25.09.2012;72001-9210;;Felsen mit lehmigem Sand (Fe+lS);Flaeche;0;1030
25.09.2012;72001-9220;;Felsen mit Lehm (Fe+L);Linie;0;1030
25.09.2012;72001-9220;;Felsen mit Lehm (Fe+L);Flaeche;0;1030
25.09.2012;72001-9310;;Sand auf lehmigen Sand (S/lS);Linie;0;1030
25.09.2012;72001-9310;;Sand auf lehmigen Sand (S/lS);Flaeche;0;1030
25.09.2012;72001-9320;;Anlehmiger Sand auf Mergel (Sl/Me);Linie;0;1030
25.09.2012;72001-9320;;Anlehmiger Sand auf Mergel (Sl/Me);Flaeche;0;1030
25.09.2012;72001-9330;;Anlehmiger Sand auf sandigem Lehm (Sl/sL);Linie;0;1030
25.09.2012;72001-9330;;Anlehmiger Sand auf sandigem Lehm (Sl/sL);Flaeche;0;1030
25.09.2012;72001-9340;;Lehmiger Sand auf Lehm (lS/L);Linie;0;1030
25.09.2012;72001-9340;;Lehmiger Sand auf Lehm (lS/L);Flaeche;0;1030
25.09.2012;72001-9350;;Lehmiger Sand auf Mergel (lS/Me);Linie;0;1030
25.09.2012;72001-9350;;Lehmiger Sand auf Mergel (lS/Me);Flaeche;0;1030
25.09.2012;72001-9360;;Lehmiger Sand auf sandigem Lehm (lS/sL);Linie;0;1030
25.09.2012;72001-9360;;Lehmiger Sand auf sandigem Lehm (lS/sL);Flaeche;0;1030
25.09.2012;72001-9370;;Lehmiger Sand, Mergel (lSMe);Linie;0;1030
25.09.2012;72001-9370;;Lehmiger Sand, Mergel (lSMe);Flaeche;0;1030
25.09.2012;72001-9380;;Lehmiger Sand, Moor auf Mergel (lSMo/Me);Linie;0;1030
25.09.2012;72001-9380;;Lehmiger Sand, Moor auf Mergel (lSMo/Me);Flaeche;0;1030
25.09.2012;72001-9390;;Anlehmiger Sand, Moor (SlMo);Linie;0;1030
25.09.2012;72001-9390;;Anlehmiger Sand, Moor (SlMo);Flaeche;0;1030
25.09.2012;72001-9410;;Lehm auf Mergel (L/Me);Linie;0;1030
25.09.2012;72001-9410;;Lehm auf Mergel (L/Me);Flaeche;0;1030
25.09.2012;72001-9420;;Lehm, Moor auf Mergel (LMo/Me);Linie;0;1030
25.09.2012;72001-9420;;Lehm, Moor auf Mergel (LMo/Me);Flaeche;0;1030
25.09.2012;72001-9430;;Schwerer Lehm auf Moor (LT/Mo);Linie;0;1030
25.09.2012;72001-9430;;Schwerer Lehm auf Moor (LT/Mo);Flaeche;0;1030
25.09.2012;72001-9440;;Ton auf Mergel (T/Me);Linie;0;1030
25.09.2012;72001-9440;;Ton auf Mergel (T/Me);Flaeche;0;1030
25.09.2012;72001-9450;;Moor auf Mergel (Mo/Me);Linie;0;1030
25.09.2012;72001-9450;;Moor auf Mergel (Mo/Me);Flaeche;0;1030
25.09.2012;72001-9460;;Moor, Lehm auf Mergel (MoL/Me);Linie;0;1030
25.09.2012;72001-9460;;Moor, Lehm auf Mergel (MoL/Me);Flaeche;0;1030
25.09.2012;72001-9470;;Moor, Mergel (MoMe;Linie;0;1030
25.09.2012;72001-9470;;Moor, Mergel (MoMe;Flaeche;0;1030
25.09.2012;74005-0000;;Wohnplatz;Text;;1030
25.09.2012;75003-0000;;KommunalesGebiet;Linie;0;1030
25.09.2012;75003-0000;;KommunalesGebiet;Flaeche;0;1030
25.09.2012;91002-0000;;TopographischeLinie;Linie;H15;1099
25.09.2012;91002-1000;;Durchgezogen;Linie;0;1099
25.09.2012;91002-2000;;Lang gestrichelt;Linie;0;1099
25.09.2012;91002-3000;;Kurz gestrichelt;Linie;0;1099
27.02.2013; 25BMzweib;;Straßenachse zweibahnig;Linie;r01;
27.02.2013;25BMzweiDL;;Damm links zweibahnig;Linie;r02;
27.02.2013;25BMzweiEL;;Einschnitt links zweibahnig;Linie;r03;
27.02.2013;25BMzweiDR;;Damm rechts zweibahnig;Linie;r04;
27.02.2013;25BMzweiER;;Einschnitt rechts zweibahnig;Linie;r05;
07.03.2013;25BrckeZW;;Brücke zweibahnig;Linie;r06;
27.02.2013;25TunnelZW;;Tunnel zweibahnig;Linie;r07;
27.02.2013;25BMzweiLL;;Lärmschutz links zweibahnig;Linie;r08;
27.02.2013;25BMzweiLR;;Lärmschutz rechts zweibahnig;Linie;r09;
27.02.2013;25BMeinb;;Straßenachse einbahnig;Linie;r11;
27.02.2013;25BMeinDL;;Damm links einbahnig;Linie;r12;
27.02.2013;25BMeinEL;;Einschnitt links einbahnig;Linie;r13;
27.02.2013;25BMeinDR;;Damm rechts einbahnig;Linie;r14;
27.02.2013;25BMeinER;;Einschnitt rechts einbahnig;Linie;r15;
07.03.2013;25BrckeEI;;Brücke einbahnig;Linie;r16;
27.02.2013;25tunnelEI;;Tunnel einbahnig;Linie;r17;
27.02.2013;25BMeinLL;;Lärmschutz links einbahnig;Linie;r18;
27.02.2013;25BMeinLR;;Lärmschutz rechts einbahnig;Linie;r19;
27.02.2013;25Variante ;;Variante;Linie;r20;
27.02.2013;25KNplanfr ;;Knotenpunkt planfrei;Punkt;r05;950
27.02.2013;25KNtlplfr ;;Knotenpunkt teilplanfrei;Punkt;r06;951
27.02.2013;25KNtlplgl ;;Knotenpunkt teilplangleich;Punkt;r07;952
27.02.2013;25KNplangl ;;Knotenpunkt plangleich;Punkt;r08;953
27.02.2013;25KNplglKR ;;Knotenpunkt plangleich (Kreisverkehr);Punkt;r09;954
27.02.2013;25BWzwweib;;Brückenwiderlager zweibahnig;Punkt;r01;960
27.02.2013;25TPzweib;;Tunnelportal zweibahnig;Punkt;r02;961
27.02.2013;25BWeinb;;Brückenwiderlager einbahnig;Punkt;r03;965
27.02.2013;25TPeinb;;Tunnelportal einbahnig;Punkt;r04;966
07.03.2013;25BrNr ;;Brückennummer ;Punkt;r10;969
07.03.2013;25BrNr ;;Brückennummer ;Text;1;969
27.02.2013;25BAuBvorh;;Bundesautobahn;Linie;r30;910
27.02.2013;25BStrvorh;;Bundesstraße;Linie;r31;912
27.02.2013;25LStrvorh;;Landesstraße;Linie;r32;914
27.02.2013;25KStrvorh;;Kreisstraße;Linie;r33;916
07.03.2013;25SoStrvor;;sonstige Straßen;Linie;r34;918
27.02.2013;25BeschrBA ;;Bundesautobahn;Punkt;r11;911
27.02.2013;25BeschrBA ;;Bundesautobahn;Text;1;911
27.02.2013;25BschrBSt ;;Bundesstraße;Punkt;r12;913
27.02.2013;25BschrBSt ;;Bundesstraße;Text;1;913
27.02.2013;25BeschrLS ;;Landesstraße (bis 3-Stellig);Punkt;r13;915
27.02.2013;25BeschrLS ;;Landesstraße (bis 3-Stellig);Text;1;915
27.02.2013;25BeschrL4 ;;Landesstraße (bis 4-Stellig);Punkt;r14;915
27.02.2013;25BeschrL4 ;;Landesstraße (bis 4-Stellig);Text;1;915
27.02.2013;25BeschrKS ;;Kreisstraße;Punkt;r15;917
07.03.2013;25BeschrKS ;;Kreisstraße;Text;1;917
07.03.2013;25BeschrSo ;;Sonstige Straße;Punkt;r16;919
07.03.2013;25BeschrSo ;;Sonstige Straße;Text;1;919
27.02.2013;25BAuBgepl;;Bundesautobahn;Linie;r35;920
27.02.2013;25BStrgepl;;Bundesstraße;Linie;r36;922
27.02.2013;25LStrgepl;;Landesstraße;Linie;r37;924
27.02.2013;25KStrgepl;;Kreisstraße;Linie;r38;926
27.02.2013;25SoStrgep;;sonstige Straßen;Linie;r39;928
27.02.2013;25Grenzall;;Grenze allgemein;Linie;r40;930
07.03.2013;25Bundgrsm;;Bundesgrenze schwarz - magentafarben hinterlegt;Linie;r41;930
07.03.2013;25Bundgrem;;Bundesgrenze magentafarben;Linie;r42;930
07.03.2013;25Landgrsm;;Landesgrenze schwarz - magentafarben hinterlegt;Linie;r43;930
07.03.2013;25Landgrm;;Landesgrenze magentafarben;Linie;r44;930
07.03.2013;25RgBzgrsm;;Regierungsbezierksgrenze schwarz - magentafarben hinterlegt;Linie;r45;930
07.03.2013;25RgBzgrm ;;Regierungsbezierksgrenze magentafarben;Linie;r46;930
07.03.2013;25Kreigrsm;;Kreisgrenzen schwarz - magentafarben hinterlegt;Linie;r47;930
07.03.2013;25Kreigrm;;Kreisgrenze magentafarben;Linie;r48;930
07.03.2013;25Gemdgrsm;;Gemeindegrenze schwarz - magentafarben hinterlegt;Linie;r49;930
07.03.2013;25Gemdgrm;;Gemeindegrenze magentafarben;Linie;r50;930
27.02.2013;25RBStreck;;Rückbaustrecke;Linie;r21;970
27.02.2013;25RBFlche;;Rückbaufläche;Flaeche;10;970
